CUST_ID,GENDER,MARITAL_STATUS,NATIONALITY,EDUCATION,EMPLOYMENT,OCCUPATION,AGE_IN_YEARS,NO_OF_DIFFERENT_PRODUCTS,LOAN_DEFAULT,DATE_OF_BIRTH,FIRST_CUSTOMER_OPENING_DATE,weekday
280476,Female,n/a,Greek Cypriot,n/a,n/a,Others,28.698152,2,T,1975-08-19,1994-03-15,1.0
280487,Male,n/a,Greek Cypriot,n/a,Government - Semi-Government,Other Professionals,29.256674,4,F,1975-01-27,1995-07-08,0.0
280506,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,29.672827,1,F,1974-08-28,1995-10-09,2.0
280522,Female,Married,Greek Cypriot,College/University,Selfemployed,Teachers / Professors,28.583162,3,F,1975-09-30,1994-11-22,1.0
280538,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Unskilled Worker,50.65024,2,F,1953-09-05,1995-07-08,5.0
280557,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,28.301164,1,F,1976-01-11,1995-10-24,6.0
280571,Male,n/a,Greek Cypriot,n/a,Selfemployed,Other Professionals,29.629021,3,F,1974-09-13,1995-07-08,4.0
280597,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,SENIOR MANAGER,35.170431,2,F,1969-02-27,1995-07-08,3.0
280625,Male,Married,Greek Cypriot,n/a,Selfemployed,Salesmen,28.150582,3,T,1976-03-06,1996-11-05,5.0
280639,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,30.90486,2,F,1973-06-04,1995-11-17,0.0
280659,Female,n/a,Greek Cypriot,n/a,n/a,Others,29.264887,2,T,1975-01-24,1998-06-10,4.0
280675,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Salesmen,28.317591,3,F,1976-01-05,2003-08-13,0.0
280704,Female,Married,Greek Cypriot,n/a,n/a,Unskilled Worker,29.754962,2,T,1974-07-29,1995-10-05,0.0
280720,Male,n/a,Greek Cypriot,n/a,Government - Semi-Government,Skilled Worker,29.566051,1,T,1974-10-06,2000-06-26,6.0
280733,Male,n/a,Greek Cypriot,n/a,n/a,Others,27.975359,1,T,1976-05-09,1999-09-14,6.0
280751,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Unskilled Worker,28.832307,2,F,1975-07-01,1994-06-09,1.0
280779,Male,Married,Greek Cypriot,Secondary,Government - Semi-Government,Skilled Worker,29.418207,4,F,1974-11-29,1993-02-04,4.0
280808,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Technicians,28.695414,2,F,1975-08-20,1995-05-11,2.0
280825,Male,Single,Greek Cypriot,College/University,Puplic Company,Other Professionals,29.396304,2,T,1974-12-07,2000-09-11,5.0
280849,Male,n/a,Greek Cypriot,n/a,University - College Student,n/a,29.801506,3,T,1974-07-12,1994-09-01,4.0
280864,Male,Single,Greek Cypriot,n/a,Selfemployed,Merchants,29.470226,4,F,1974-11-10,1997-01-02,6.0
280885,Female,Married,Greek Cypriot,n/a,Housewife,n/a,47.15948,4,F,1957-03-03,1995-07-08,6.0
280902,Female,Single,Greek Cypriot,Masters/PHD,Selfemployed,Solicitors,30.001369,1,F,1974-04-30,1995-07-08,1.0
280923,Male,n/a,Greek Cypriot,n/a,University - College Student,n/a,28.665298,2,F,1975-08-31,1995-07-08,6.0
280946,Male,Married,Greek Cypriot,Secondary,Government - Semi-Government,MILITARY,28.388775,5,F,1975-12-10,1995-10-10,2.0
280963,Female,n/a,Greek Cypriot,n/a,n/a,Other Professionals,29.368925,3,F,1974-12-17,1998-05-21,1.0
280983,Female,Married,Greek Cypriot,College/University,Selfemployed,Other Professionals,27.682409,3,F,1976-08-24,1994-07-11,1.0
281009,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Unskilled Worker,47.865845,3,F,1956-06-18,1995-07-08,0.0
281028,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Unskilled Worker,40.303901,2,F,1964-01-10,1995-07-08,4.0
281054,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,28.024641,3,F,1976-04-21,1994-05-09,2.0
281069,Male,n/a,Greek Cypriot,n/a,n/a,Others,28.010951,3,F,1976-04-26,2001-03-05,0.0
281085,Male,Married,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,63.373032,1,F,1940-12-15,1995-05-15,6.0
281109,Female,Married,Greek Cypriot,Secondary,Puplic Company,Clerical Staff,31.151266,3,F,1973-03-06,1998-09-08,1.0
281131,Female,Married,Greek Cypriot,College/University,Puplic Company,Clerical Staff,32.147844,1,F,1972-03-07,1995-07-08,1.0
281145,Male,n/a,Greek Cypriot,n/a,n/a,Unskilled Worker,32.328542,4,F,1972-01-01,1997-01-20,5.0
281157,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Accountants,30.223135,1,F,1974-02-08,1993-06-08,4.0
281171,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Unskilled Worker,29.229295,1,T,1975-02-06,1994-06-27,3.0
281196,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Salesmen,45.267625,2,F,1959-01-23,1995-10-19,4.0
281214,Female,Single,Greek Cypriot,College/University,Partial Employment,Teachers / Professors,28.150582,4,T,1976-03-06,1999-11-12,5.0
281229,Female,Divorced,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,32.451745,2,F,1971-11-17,1997-01-14,2.0
281247,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Accountants,27.446954,3,F,1976-11-18,2000-02-25,3.0
281262,Male,n/a,Greek Cypriot,n/a,n/a,Other Professionals,32.002738,1,F,1972-04-29,1997-10-08,5.0
281280,Male,Single,Greek Cypriot,n/a,Selfemployed,Restaurant or Hotel Owners,28.610541,4,F,1975-09-20,1993-10-22,5.0
281295,Female,Single,Greek Cypriot,n/a,Government - Semi-Government,Teachers / Professors,27.972621,3,F,1976-05-10,2001-04-09,0.0
281313,Male,n/a,Greek Cypriot,n/a,Partial Employment,Middle Manager,35.340178,2,F,1968-12-27,1993-07-01,4.0
281326,Male,n/a,Greek Cypriot,n/a,n/a,Unskilled Worker,28.328542,3,F,1976-01-01,1996-09-03,3.0
281348,Female,Single,Greek Cypriot,College/University,Private Company / Partnership,Teachers / Professors,27.638604,2,T,1976-09-09,2001-09-18,3.0
281372,Female,Married,Greek Cypriot,Secondary,Private Company / Partnership,Clerical Staff,29.727584,4,F,1974-08-08,1995-07-20,3.0
281399,Male,Single,Greek Cypriot,Secondary,n/a,Technicians,29.420945,1,T,1974-11-28,2000-07-14,3.0
281415,Male,n/a,Greek Cypriot,Masters/PHD,University - College Student,n/a,28.588638,2,F,1975-09-28,1994-07-06,6.0
281429,Female,Single,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,28.591376,1,F,1975-09-27,1996-10-10,5.0
281449,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,30.874743,4,F,1973-06-15,1995-07-08,4.0
281467,Male,Single,Greek Cypriot,n/a,Government - Semi-Government,Technicians,28.517454,3,F,1975-10-24,1996-03-08,4.0
281485,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,28.183436,3,F,1976-02-23,1994-09-08,0.0
281499,Female,Single,Greek Cypriot,College/University,University - College Student,n/a,28.005476,3,F,1976-04-28,1998-11-02,2.0
281525,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Unskilled Worker,27.509925,2,T,1976-10-26,1998-10-21,1.0
281547,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,27.468857,3,F,1976-11-10,2002-02-11,2.0
281565,Female,n/a,Other,n/a,n/a,Other Professionals,66.778919,4,F,1937-07-20,1995-07-08,1.0
281582,Male,n/a,Greek Cypriot,n/a,n/a,Salesmen,29.768652,4,T,1974-07-24,1998-07-23,2.0
281597,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,29.620808,2,T,1974-09-16,1995-07-08,0.0
281613,Male,Married,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,27.915127,3,F,1976-05-31,1996-07-03,0.0
281630,Female,Married,Greek Cypriot,College/University,Private Company / Partnership,Teachers / Professors,39.329227,2,F,1964-12-31,1995-07-08,3.0
281646,Female,n/a,Other,n/a,Private Company / Partnership,Clerical Staff,28.008214,2,T,1976-04-27,1995-07-08,1.0
281670,Female,Divorced,Greek Cypriot,Secondary,Government - Semi-Government,Clerical Staff,32.889802,3,F,1971-06-10,1999-06-28,3.0
281697,Female,n/a,Greek Cypriot,n/a,Housewife,n/a,28.950034,1,F,1975-05-19,1998-02-13,0.0
281716,Male,Single,Greek Cypriot,n/a,Selfemployed,Technicians,27.594798,2,F,1976-09-25,1999-07-26,5.0
281730,Male,n/a,Greek Cypriot,Masters/PHD,University - College Student,n/a,27.345654,2,F,1976-12-25,2000-08-08,5.0
281755,Female,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,27.479808,1,F,1976-11-06,2000-01-21,5.0
281772,Female,Married,British,n/a,Government - Semi-Government,Clerical Staff,43.791923,5,F,1960-07-15,1995-07-08,4.0
281793,Female,n/a,Greek Cypriot,n/a,n/a,Others,29.429158,2,F,1974-11-25,1995-07-08,0.0
281807,Female,Married,Greek Cypriot,Secondary,Housewife,n/a,51.036277,6,F,1953-04-17,1995-01-31,4.0
281824,Male,Single,Greek Cypriot,Professional qualification,Private Company / Partnership,Accountants,27.655031,3,F,1976-09-03,1998-04-06,4.0
281865,Male,Married,Greek Cypriot,n/a,n/a,Unskilled Worker,27.901437,1,F,1976-06-05,1996-07-01,5.0
281879,Male,n/a,Greek Cypriot,n/a,n/a,Unskilled Worker,30.154689,5,F,1974-03-05,1996-02-19,1.0
281899,Male,Single,Greek Cypriot,Secondary,Private Company / Partnership,Clerical Staff,30.201232,2,T,1974-02-16,1995-03-17,5.0
281920,Male,n/a,Greek Cypriot,n/a,Selfemployed,Other Professionals,29.407255,2,T,1974-12-03,1995-10-26,1.0
281942,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,29.869952,3,T,1974-06-17,1994-10-13,0.0
281968,Female,Single,Greek Cypriot,n/a,Private Company / Partnership,Teachers / Professors,28.421629,2,F,1975-11-28,2001-10-30,4.0
281988,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Salesmen,27.293634,4,F,1977-01-13,1997-01-13,3.0
282013,Male,Married,British,n/a,Government - Semi-Government,Skilled Worker,28.637919,5,F,1975-09-10,1995-07-08,2.0
282028,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Technicians,28.062971,2,F,1976-04-07,1998-09-08,2.0
282053,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Skilled Worker,28.720055,2,F,1975-08-11,1995-07-08,0.0
282080,Female,n/a,British,n/a,Puplic Company,Clerical Staff,27.843943,5,F,1976-06-26,1995-05-12,5.0
282092,Female,Married,Greek Cypriot,Secondary,Housewife,n/a,30.346338,2,T,1973-12-25,1995-07-08,1.0
282123,Male,Single,Greek Cypriot,College/University,Private Company / Partnership,Other Professionals,27.548255,3,F,1976-10-12,2001-03-30,1.0
282140,Female,Married,Greek Cypriot,College/University,Puplic Company,Clerical Staff,29.921971,1,F,1974-05-29,1998-11-06,2.0
282158,Male,Single,Greek Cypriot,n/a,Government - Semi-Government,Teachers / Professors,27.545517,5,F,1976-10-13,1995-07-08,2.0
282181,Female,n/a,Greek Cypriot,n/a,n/a,Clerical Staff,29.511294,2,F,1974-10-26,1993-10-06,5.0
282200,Female,Single,Greek Cypriot,College/University,Selfemployed,Other Professionals,29.675565,2,T,1974-08-27,1996-02-13,1.0
282223,Male,Single,Greek Cypriot,Masters/PHD,Private Company / Partnership,Broker/Financial Advisor,28.265572,3,F,1976-01-24,1995-10-12,5.0
282239,Male,n/a,Greek Cypriot,n/a,Puplic Company,Clerical Staff,103.326489,3,F,1901-01-01,1995-02-16,1.0
282258,Female,Single,Greek Cypriot,College/University,Selfemployed,Other Professionals,29.61807,2,F,1974-09-17,2001-08-14,1.0
282275,Male,Married,Greek Cypriot,Secondary,Government - Semi-Government,Clerical Staff,30.978782,3,F,1973-05-08,1994-04-07,1.0
282296,Male,Married,British,n/a,Private Company / Partnership,Clerical Staff,59.52909,4,F,1944-10-19,1995-07-08,3.0
282319,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,29.472964,3,F,1974-11-09,1994-11-03,5.0
282347,Male,n/a,Greek Cypriot,n/a,Selfemployed,Technicians,43.140315,1,F,1961-03-10,1997-09-16,4.0
282362,Male,Married,Greek Cypriot,College/University,Government - Semi-Government,Other Professionals,27.427789,4,F,1976-11-25,1996-12-06,3.0
282383,Female,Single,Greek Cypriot,Professional qualification,Private Company / Partnership,Accountants,27.761807,1,F,1976-07-26,1994-09-06,0.0
282402,Male,n/a,Other,n/a,Private Company / Partnership,Other Professionals,42.212183,4,F,1962-02-12,1995-07-08,0.0
282420,Female,Single,Greek Cypriot,College/University,Private Company / Partnership,Other Professionals,28.158795,2,F,1976-03-03,1999-03-29,2.0
282445,Female,n/a,Greek Cypriot,n/a,n/a,Teachers / Professors,29.793292,2,F,1974-07-15,1995-07-08,0.0
282462,Male,Single,Greek Cypriot,Secondary,Partial Employment,Other Businessmen,29.429158,3,F,1974-11-25,2001-04-11,0.0
282490,Female,n/a,Greek Cypriot,n/a,n/a,Clerical Staff,27.559206,2,T,1976-10-08,1998-06-01,4.0
282504,Male,Single,Greek Cypriot,Secondary,Government - Semi-Government,Skilled Worker,27.504449,3,F,1976-10-28,1993-04-09,3.0
282530,Male,Single,Greek Cypriot,Professional qualification,Private Company / Partnership,Accountants,27.167693,5,F,1977-02-28,1995-06-13,0.0
282541,Male,Married,Greek Cypriot,Masters/PHD,University - College Student,n/a,28.068446,4,F,1976-04-05,1995-07-08,0.0
282558,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,27.468857,2,T,1976-11-10,1997-09-15,2.0
282571,Female,Single,Greek Cypriot,Masters/PHD,Unemployed,Other Professionals,27.230664,1,F,1977-02-05,1998-11-23,5.0
282593,Female,n/a,Greek Cypriot,n/a,Selfemployed,Salesmen,27.178645,1,F,1977-02-24,2000-06-29,3.0
282610,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Salesmen,29.639973,1,F,1974-09-09,1996-05-10,0.0
282623,Female,Married,Greek Cypriot,Secondary,Private Company / Partnership,Clerical Staff,38.518823,5,F,1965-10-23,1995-07-08,5.0
282643,Female,Single,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,27.934292,1,F,1976-05-24,1997-09-05,0.0
282661,Female,Single,Greek Cypriot,n/a,Government - Semi-Government,Broker/Financial Advisor,29.229295,4,T,1975-02-06,1995-07-08,3.0
282678,Female,Single,Greek Cypriot,College/University,Government - Semi-Government,Teachers / Professors,29.368925,3,T,1974-12-17,2000-09-06,1.0
282696,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,27.619439,1,F,1976-09-16,1997-05-02,3.0
282712,Female,Single,Greek Cypriot,n/a,n/a,Others,30.277892,1,F,1974-01-19,1997-12-12,5.0
282731,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Teachers / Professors,29.686516,2,F,1974-08-23,1994-09-14,4.0
282745,Male,Single,Greek Cypriot,College/University,Government - Semi-Government,Clerical Staff,28.07666,4,F,1976-04-02,1997-04-14,4.0
282764,Male,Married,Greek Cypriot,n/a,Selfemployed,Technicians,27.915127,2,T,1976-05-31,2003-11-20,0.0
282778,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Accountants,27.441478,1,T,1976-11-20,2000-11-13,5.0
282796,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,27.926078,2,F,1976-05-27,1995-07-03,3.0
282809,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Other Businessmen,29.552361,4,F,1974-10-11,1993-09-06,4.0
282844,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,29.322382,4,F,1975-01-03,1999-07-15,4.0
282861,Male,Married,Greek Cypriot,College/University,Private Company / Partnership,Clerical Staff,27.980835,2,T,1976-05-07,2003-09-22,4.0
282878,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Accountants,27.696099,4,F,1976-08-19,2001-01-15,3.0
282893,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,29.327858,1,F,1975-01-01,1997-03-06,2.0
282909,Female,n/a,British,n/a,n/a,n/a,58.732375,1,F,1945-08-06,1995-07-08,0.0
282921,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,27.195072,5,F,1977-02-18,1992-09-24,4.0
282937,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,29.166324,2,F,1975-03-01,1995-09-20,5.0
282947,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Accountants,29.338809,4,F,1974-12-28,1994-05-10,5.0
282967,Female,n/a,Greek Cypriot,n/a,n/a,Accountants,32.043806,1,F,1972-04-14,1993-12-03,4.0
282987,Female,Single,Greek Cypriot,College/University,Government - Semi-Government,Teachers / Professors,27.446954,2,F,1976-11-18,1996-02-21,3.0
283005,Male,Married,Greek Cypriot,Secondary,Private Company / Partnership,Clerical Staff,28.33128,3,F,1975-12-31,1997-04-14,2.0
283018,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Insurance Broker,28.347707,5,F,1975-12-25,1995-07-08,3.0
283030,Male,Married,Greek,n/a,Government - Semi-Government,Other Professionals,28.72553,4,F,1975-08-09,2000-05-04,5.0
283045,Female,Married,British,n/a,Private Company / Partnership,Clerical Staff,36.659822,4,F,1967-09-02,1994-11-23,5.0
283058,Male,n/a,Greek Cypriot,n/a,Government - Semi-Government,Clerical Staff,29.686516,1,F,1974-08-23,1996-10-16,4.0
283075,Female,n/a,Greek Cypriot,n/a,n/a,Teachers / Professors,29.226557,2,F,1975-02-07,1996-08-19,4.0
283091,Female,Single,Greek Cypriot,College/University,Government - Semi-Government,Clerical Staff,29.50308,2,F,1974-10-29,1996-11-04,1.0
283103,Female,Married,Greek Cypriot,College/University,Government - Semi-Government,Skilled Worker,39.633128,1,F,1964-09-11,1995-07-08,4.0
283126,Male,Married,Greek Cypriot,Secondary,Selfemployed,Other Professionals,29.193703,2,F,1975-02-19,1992-01-07,2.0
283142,Male,Divorced,Greek Cypriot,Secondary,Government - Semi-Government,Other Professionals,29.902806,2,T,1974-06-05,1995-08-08,2.0
283158,Male,Married,Greek Cypriot,Secondary,Government - Semi-Government,Skilled Worker,27.394935,6,F,1976-12-07,1998-06-19,1.0
283183,Female,n/a,British,n/a,Housewife,Housewives,47.863107,5,F,1956-06-19,1995-07-08,1.0
283195,Male,Married,Greek Cypriot,College/University,Private Company / Partnership,Broker/Financial Advisor,29.806982,6,F,1974-07-10,1995-10-12,2.0
283211,Male,Single,Greek Cypriot,College/University,Government - Semi-Government,Other Professionals,27.665982,3,T,1976-08-30,2000-07-19,0.0
283230,Female,Married,Greek Cypriot,n/a,Government - Semi-Government,Skilled Worker,26.058864,1,F,1978-04-09,2001-03-13,6.0
283244,Female,Married,Greek Cypriot,College/University,Private Company / Partnership,Teachers / Professors,28.016427,1,T,1976-04-24,1999-02-01,5.0
283266,Female,Single,Greek Cypriot,n/a,n/a,Other Professionals,30.3436,3,T,1973-12-26,1997-11-20,2.0
283282,Female,Married,Greek Cypriot,College/University,Selfemployed,Teachers / Professors,48.314853,1,F,1956-01-06,1993-10-04,4.0
283304,Female,n/a,Greek Cypriot,n/a,n/a,Students,29.678303,2,F,1974-08-26,1995-07-08,0.0
283320,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Accountants,29.295003,1,F,1975-01-13,1997-02-20,0.0
283335,Male,Married,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,26.976044,3,F,1977-05-09,1997-06-05,0.0
283348,Female,n/a,Greek Cypriot,n/a,Private Company / Partnership,Clerical Staff,32.640657,2,T,1971-09-09,1995-07-08,3.0
283369,Male,n/a,Greek Cypriot,n/a,University - College Student,n/a,27.74538,2,T,1976-08-01,1998-06-19,6.0
283383,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,30.239562,2,F,1974-02-02,1992-11-02,5.0
283407,Male,Married,Greek Cypriot,n/a,Government - Semi-Government,MILITARY,27.444216,3,T,1976-11-19,1997-01-29,4.0
283421,Female,n/a,Greek Cypriot,n/a,n/a,Students,27.70705,3,F,1976-08-15,1995-07-08,6.0
283437,Female,n/a,Greek Cypriot,n/a,n/a,Clerical Staff,27.00616,2,T,1977-04-28,1999-01-27,3.0
283451,Male,Single,Greek Cypriot,n/a,Government - Semi-Government,Doctors,29.158111,2,T,1975-03-04,2003-03-03,1.0
283462,Male,n/a,Greek Cypriot,n/a,n/a,Students,28.824093,3,T,1975-07-04,1994-11-30,4.0
283478,Male,Single,Greek Cypriot,n/a,Private Company / Partnership,Salesmen,28.687201,3,F,1975-08-23,1995-07-08,5.0
283496,Female,Single,Greek Cypriot,Masters/PHD,Private Company / Partnership,Clerical Staff,27.526352,4,F,1976-10-20,2000-03-24,2.0
283514,Male,n/a,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,29.240246,3,F,1975-02-02,1996-06-18,6.0
283527,Female,Single,Greek Cypriot,Secondary,Government - Semi-Government,MILITARY,27.460643,2,F,1976-11-13,1995-01-02,5.0
283544,Female,Married,Greek Cypriot,n/a,Private Company / Partnership,Other Professionals,28.769336,1,F,1975-07-24,2001-10-29,3.0
283559,Female,Single,Greek Cypriot,Secondary,n/a,Students,28.454483,3,F,1975-11-16,1995-03-23,6.0
283579,Female,Single,Greek Cypriot,College/University,Private Company / Partnership,Clerical Staff,27.633128,3,F,1976-09-11,1996-06-07,5.0
